id,git_industry_category_key,git_pdf_template_type,git_filepath,git_filename,git_publishing_status,git_date_updated,git_commit_author,git_commit_subject,github_url,git_permalink,git_download_url,git_pdf_language,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_change_type
,General,Guidance,pdf/guidance-limited-services.pdf,guidance-limited-services.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-limited-services.pdf,https://files.covid19.ca.gov/pdf/guidance-limited-services.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-limited-services.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-limited-services.pdf,guidance-limited-services.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-limited-services.pdf,https://files.covid19.ca.gov/pdf/guidance-limited-services.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-limited-services.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-limited-services.pdf,guidance-limited-services.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-limited-services.pdf,https://files.covid19.ca.gov/pdf/guidance-limited-services.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-limited-services.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-limited-services.pdf,guidance-limited-services.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-limited-services.pdf,https://files.covid19.ca.gov/pdf/guidance-limited-services.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-limited-services.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--ar.pdf,guidance-logistics-warehousing--ar.pdf,"Git%20history","2020-07-27 15:28:09 -0700",LizNobriga,"uploading-guidance-logistics-translated-six",https://github.com/cagov/covid-static/blob/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--ar.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ar.pdf,https://github.com/cagov/covid-static/raw/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--ar.pdf,Arabic,PDF,"c170ca8745d3435b862a42b4761f35453142ddc9","c170ca87",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--en.pdf,guidance-logistics-warehousing--en.pdf,"Git%20history","2020-08-03 14:23:21 -0700",LizNobriga,"uploading-renamed-guidance-pdfs-forty",https://github.com/cagov/covid-static/blob/32e3f4fee9edddcb21608d5e0c40c2b7aa0fec46/pdf/guidance-logistics-warehousing--en.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--en.pdf,https://github.com/cagov/covid-static/raw/32e3f4fee9edddcb21608d5e0c40c2b7aa0fec46/pdf/guidance-logistics-warehousing--en.pdf,English,PDF,"32e3f4fee9edddcb21608d5e0c40c2b7aa0fec46","32e3f4fe",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--es.pdf,guidance-logistics-warehousing--es.pdf,"Git%20history","2020-07-27 15:28:09 -0700",LizNobriga,"uploading-guidance-logistics-translated-six",https://github.com/cagov/covid-static/blob/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--es.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--es.pdf,https://github.com/cagov/covid-static/raw/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--es.pdf,Spanish,PDF,"c170ca8745d3435b862a42b4761f35453142ddc9","c170ca87",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--hmn.pdf,guidance-logistics-warehousing--hmn.pdf,"Git%20history","2020-08-10 23:08:02 -0700",Oriel Gomez,"Upload and replace logistics translated pdfs",https://github.com/cagov/covid-static/blob/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--hmn.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--hmn.pdf,https://github.com/cagov/covid-static/raw/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--hmn.pdf,Hmong,PDF,"3d226582f5f812cf8e4b32f00b8e37f43d02ba38","3d226582",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--hy.pdf,guidance-logistics-warehousing--hy.pdf,"Git%20history","2020-08-10 23:08:02 -0700",Oriel Gomez,"Upload and replace logistics translated pdfs",https://github.com/cagov/covid-static/blob/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--hy.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--hy.pdf,https://github.com/cagov/covid-static/raw/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--hy.pdf,Armenian,PDF,"3d226582f5f812cf8e4b32f00b8e37f43d02ba38","3d226582",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--km.pdf,guidance-logistics-warehousing--km.pdf,"Git%20history","2020-08-10 23:08:02 -0700",Oriel Gomez,"Upload and replace logistics translated pdfs",https://github.com/cagov/covid-static/blob/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--km.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--km.pdf,https://github.com/cagov/covid-static/raw/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--km.pdf,Khmer,PDF,"3d226582f5f812cf8e4b32f00b8e37f43d02ba38","3d226582",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--ko.pdf,guidance-logistics-warehousing--ko.pdf,"Git%20history","2020-08-10 23:08:02 -0700",Oriel Gomez,"Upload and replace logistics translated pdfs",https://github.com/cagov/covid-static/blob/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ko.pdf,https://github.com/cagov/covid-static/raw/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--ko.pdf,Korean,PDF,"3d226582f5f812cf8e4b32f00b8e37f43d02ba38","3d226582",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--ru.pdf,guidance-logistics-warehousing--ru.pdf,"Git%20history","2020-07-27 15:28:09 -0700",LizNobriga,"uploading-guidance-logistics-translated-six",https://github.com/cagov/covid-static/blob/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ru.pdf,https://github.com/cagov/covid-static/raw/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--ru.pdf,Russian,PDF,"c170ca8745d3435b862a42b4761f35453142ddc9","c170ca87",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--th.pdf,guidance-logistics-warehousing--th.pdf,"Git%20history","2020-08-10 23:08:02 -0700",Oriel Gomez,"Upload and replace logistics translated pdfs",https://github.com/cagov/covid-static/blob/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--th.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--th.pdf,https://github.com/cagov/covid-static/raw/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--th.pdf,Thai,PDF,"3d226582f5f812cf8e4b32f00b8e37f43d02ba38","3d226582",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--tl.pdf,guidance-logistics-warehousing--tl.pdf,"Git%20history","2020-07-27 15:28:09 -0700",LizNobriga,"uploading-guidance-logistics-translated-six",https://github.com/cagov/covid-static/blob/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--tl.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--tl.pdf,https://github.com/cagov/covid-static/raw/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--tl.pdf,Tagalog,PDF,"c170ca8745d3435b862a42b4761f35453142ddc9","c170ca87",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--vi.pdf,guidance-logistics-warehousing--vi.pdf,"Git%20history","2020-08-10 23:08:02 -0700",Oriel Gomez,"Upload and replace logistics translated pdfs",https://github.com/cagov/covid-static/blob/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--vi.pdf,https://github.com/cagov/covid-static/raw/3d226582f5f812cf8e4b32f00b8e37f43d02ba38/pdf/guidance-logistics-warehousing--vi.pdf,Vietnamese,PDF,"3d226582f5f812cf8e4b32f00b8e37f43d02ba38","3d226582",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--zh-hans.pdf,guidance-logistics-warehousing--zh-hans.pdf,"Git%20history","2020-07-27 15:28:09 -0700",LizNobriga,"uploading-guidance-logistics-translated-six",https://github.com/cagov/covid-static/blob/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--zh-hans.pdf,https://github.com/cagov/covid-static/raw/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--zh-hans.pdf,Chinese%20Simplified,PDF,"c170ca8745d3435b862a42b4761f35453142ddc9","c170ca87",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing--zh-hant.pdf,guidance-logistics-warehousing--zh-hant.pdf,"Git%20history","2020-07-27 15:28:09 -0700",LizNobriga,"uploading-guidance-logistics-translated-six",https://github.com/cagov/covid-static/blob/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--zh-hant.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--zh-hant.pdf,https://github.com/cagov/covid-static/raw/c170ca8745d3435b862a42b4761f35453142ddc9/pdf/guidance-logistics-warehousing--zh-hant.pdf,Chinese%20Traditional,PDF,"c170ca8745d3435b862a42b4761f35453142ddc9","c170ca87",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing.pdf,guidance-logistics-warehousing.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-logistics-warehousing.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-logistics-warehousing.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing.pdf,guidance-logistics-warehousing.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-logistics-warehousing.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-logistics-warehousing.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing.pdf,guidance-logistics-warehousing.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-logistics-warehousing.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-logistics-warehousing.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-logistics-warehousing.pdf,guidance-logistics-warehousing.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-logistics-warehousing.pdf,https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-logistics-warehousing.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--ar.pdf,guidance-manufacturing--ar.pdf,"Git%20history","2020-07-27 20:21:07 -0700",Oriel Gomez,"Add files via upload",https://github.com/cagov/covid-static/blob/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--ar.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--ar.pdf,https://github.com/cagov/covid-static/raw/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--ar.pdf,Arabic,PDF,"599de5a2aac100dc166c31a56859bd5bf83d9f48","599de5a2",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--en.pdf,guidance-manufacturing--en.pdf,"Git%20history","2020-08-03 14:23:21 -0700",LizNobriga,"uploading-renamed-guidance-pdfs-forty",https://github.com/cagov/covid-static/blob/32e3f4fee9edddcb21608d5e0c40c2b7aa0fec46/pdf/guidance-manufacturing--en.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--en.pdf,https://github.com/cagov/covid-static/raw/32e3f4fee9edddcb21608d5e0c40c2b7aa0fec46/pdf/guidance-manufacturing--en.pdf,English,PDF,"32e3f4fee9edddcb21608d5e0c40c2b7aa0fec46","32e3f4fe",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--es.pdf,guidance-manufacturing--es.pdf,"Git%20history","2020-07-27 20:21:07 -0700",Oriel Gomez,"Add files via upload",https://github.com/cagov/covid-static/blob/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--es.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--es.pdf,https://github.com/cagov/covid-static/raw/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--es.pdf,Spanish,PDF,"599de5a2aac100dc166c31a56859bd5bf83d9f48","599de5a2",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--hmn.pdf,guidance-manufacturing--hmn.pdf,"Git%20history","2020-08-10 13:53:35 -0700",ashleydraper,"replacing-guidance-manufacturing",https://github.com/cagov/covid-static/blob/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--hmn.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--hmn.pdf,https://github.com/cagov/covid-static/raw/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--hmn.pdf,Hmong,PDF,"f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a","f29e6db7",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--hy.pdf,guidance-manufacturing--hy.pdf,"Git%20history","2020-08-10 13:53:35 -0700",ashleydraper,"replacing-guidance-manufacturing",https://github.com/cagov/covid-static/blob/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--hy.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--hy.pdf,https://github.com/cagov/covid-static/raw/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--hy.pdf,Armenian,PDF,"f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a","f29e6db7",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--km.pdf,guidance-manufacturing--km.pdf,"Git%20history","2020-08-10 13:53:35 -0700",ashleydraper,"replacing-guidance-manufacturing",https://github.com/cagov/covid-static/blob/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--km.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--km.pdf,https://github.com/cagov/covid-static/raw/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--km.pdf,Khmer,PDF,"f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a","f29e6db7",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--ko.pdf,guidance-manufacturing--ko.pdf,"Git%20history","2020-08-10 13:53:35 -0700",ashleydraper,"replacing-guidance-manufacturing",https://github.com/cagov/covid-static/blob/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--ko.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--ko.pdf,https://github.com/cagov/covid-static/raw/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--ko.pdf,Korean,PDF,"f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a","f29e6db7",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--ru.pdf,guidance-manufacturing--ru.pdf,"Git%20history","2020-07-27 20:21:07 -0700",Oriel Gomez,"Add files via upload",https://github.com/cagov/covid-static/blob/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--ru.pdf,https://github.com/cagov/covid-static/raw/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--ru.pdf,Russian,PDF,"599de5a2aac100dc166c31a56859bd5bf83d9f48","599de5a2",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--th.pdf,guidance-manufacturing--th.pdf,"Git%20history","2020-08-10 13:53:35 -0700",ashleydraper,"replacing-guidance-manufacturing",https://github.com/cagov/covid-static/blob/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--th.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--th.pdf,https://github.com/cagov/covid-static/raw/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--th.pdf,Thai,PDF,"f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a","f29e6db7",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--tl.pdf,guidance-manufacturing--tl.pdf,"Git%20history","2020-07-27 20:21:07 -0700",Oriel Gomez,"Add files via upload",https://github.com/cagov/covid-static/blob/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--tl.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--tl.pdf,https://github.com/cagov/covid-static/raw/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--tl.pdf,Tagalog,PDF,"599de5a2aac100dc166c31a56859bd5bf83d9f48","599de5a2",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--vi.pdf,guidance-manufacturing--vi.pdf,"Git%20history","2020-08-10 13:53:35 -0700",ashleydraper,"replacing-guidance-manufacturing",https://github.com/cagov/covid-static/blob/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--vi.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--vi.pdf,https://github.com/cagov/covid-static/raw/f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a/pdf/guidance-manufacturing--vi.pdf,Vietnamese,PDF,"f29e6db7e75a40e7de4b3a96ad40d8c490b6d93a","f29e6db7",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--zh-hans.pdf,guidance-manufacturing--zh-hans.pdf,"Git%20history","2020-07-27 20:21:07 -0700",Oriel Gomez,"Add files via upload",https://github.com/cagov/covid-static/blob/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--zh-hans.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--zh-hans.pdf,https://github.com/cagov/covid-static/raw/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--zh-hans.pdf,Chinese%20Simplified,PDF,"599de5a2aac100dc166c31a56859bd5bf83d9f48","599de5a2",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing--zh-hant.pdf,guidance-manufacturing--zh-hant.pdf,"Git%20history","2020-07-27 20:21:07 -0700",Oriel Gomez,"Add files via upload",https://github.com/cagov/covid-static/blob/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--zh-hant.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing--zh-hant.pdf,https://github.com/cagov/covid-static/raw/599de5a2aac100dc166c31a56859bd5bf83d9f48/pdf/guidance-manufacturing--zh-hant.pdf,Chinese%20Traditional,PDF,"599de5a2aac100dc166c31a56859bd5bf83d9f48","599de5a2",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf,guidance-manufacturing.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf,guidance-manufacturing.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf,guidance-manufacturing.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf,guidance-manufacturing.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf.download.zip,guidance-manufacturing.pdf.download.zip,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf.download.zip,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf.download.zip,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf.download.zip,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf.download.zip,guidance-manufacturing.pdf.download.zip,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf.download.zip,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf.download.zip,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf.download.zip,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf.download.zip,guidance-manufacturing.pdf.download.zip,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf.download.zip,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf.download.zip,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/guidance-manufacturing.pdf.download.zip,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-manufacturing.pdf.download.zip,guidance-manufacturing.pdf.download.zip,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf.download.zip,https://files.covid19.ca.gov/pdf/guidance-manufacturing.pdf.download.zip,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/guidance-manufacturing.pdf.download.zip,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,General,Guidance,pdf/guidance-mining-and-logging--ru.pdf,guidance-mining-and-logging--ru.pdf,"Git%20history","2020-09-08 16:43:47 -0700",Carter Medlin,"This file is referenced, so it should be added",https://github.com/cagov/covid-static/blob/cd3c3822996ff43cf900883c3f7ef37255c7af53/pdf/guidance-mining-and-logging--ru.pdf,https://files.covid19.ca.gov/pdf/guidance-mining-and-logging--ru.pdf,https://github.com/cagov/covid-static/raw/cd3c3822996ff43cf900883c3f7ef37255c7af53/pdf/guidance-mining-and-logging--ru.pdf,Russian,PDF,"cd3c3822996ff43cf900883c3f7ef37255c7af53","cd3c3822",https://github.com/cagov/covid-static/,Added,
